,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
0,2019-12-31,崔海章,-24000,--,75375,不详,崔海章,"董事,副总经理(离任)",本人
1,2018-12-31,陈德宏,37279083,--,37279083,不详,陈德宏,"董事,副总经理(离任)",本人
2,2018-12-31,何敏,-308389,--,925166,减持,何敏,副总经理(离任),本人
3,2018-06-30,陈德宏,37279083,--,37279083,增持,陈德宏,"董事,副总经理",本人
4,2018-05-10,陈德宏,37279083,15.53,37279083,增发,陈德宏,副总经理,本人
5,2017-12-31,何敏,-150000,--,1233555,减持,何敏,副总经理,本人
6,2017-06-30,何敏,-150000,--,1233555,出售,何敏,副总经理,本人
7,2017-04-27,何敏,-50000,17.00,1233555,竞价交易,何敏,高管,本人
8,2017-04-26,何敏,-100000,16.80,1283555,竞价交易,何敏,高管,本人
9,2016-12-31,崔海章,-333125,--,99375,减持,崔海章,总经理,本人
10,2016-12-31,何波,-300000,--,0,减持,何波,董事、副总经理、财务总监,本人
11,2016-12-31,何敏,-761089,--,1383555,减持,何敏,副总经理,本人
12,2016-12-31,胡玉诚,-410000,--,30000,减持,胡玉诚,副总经理,本人
13,2016-12-31,蒋炜,-400000,--,1012900,减持,蒋炜,董事长,本人
14,2016-12-31,刘志强,-328125,--,84375,减持,刘志强,副总经理,本人
15,2016-12-31,谭世新,-200000,--,0,减持,谭世新,副总经理、技术总监,本人
16,2016-12-31,于舒玮,-52000,--,0,减持,于舒玮,副总经理、董事会秘书,本人
17,2016-08-25,何敏,-90814,15.38,1383555,竞价交易,何敏,董秘、高管,本人
18,2016-07-04,刘志强,-28125,16.55,84375,竞价交易,刘志强,高管,本人
19,2016-06-30,崔海章,-33125,16.35,99375,竞价交易,崔海章,高管,本人
20,2016-06-30,崔海章,-333125,--,99375,减持,崔海章,副总经理,本人
21,2016-06-30,何敏,-370275,16.36,1474369,竞价交易,何敏,董秘、高管,本人
22,2016-06-30,何敏,-670275,--,1474369,减持,何敏,副总经理、董事会秘书,本人
23,2016-06-30,胡玉诚,-410000,--,30000,减持,胡玉诚,常务副总经理,本人
24,2016-06-30,蒋炜,-400000,--,1012900,减持,蒋炜,董事长、总经理,本人
25,2016-06-30,刘志强,-300000,--,112500,减持,刘志强,副总经理,本人
26,2016-06-30,谭世新,-200000,--,0,减持,谭世新,副总经理,本人
27,2016-05-04,胡玉诚,-10000,18.93,430000,竞价交易,胡玉诚,高管,本人
28,2015-12-31,崔海章,376250,--,432500,增持,崔海章,副总经理,本人
29,2015-12-31,何波,300000,--,300000,增持,何波,董事、财务总监,本人
30,2015-12-31,何敏,1297322,--,2144644,增持,何敏,副总经理、董事会秘书,本人
31,2015-12-31,胡玉诚,440000,--,440000,增持,胡玉诚,常务副总经理,本人
32,2015-12-31,蒋炜,1262900,--,1412900,增持,蒋炜,董事长、总经理,本人
33,2015-12-31,刘志强,356250,--,412500,增持,刘志强,副总经理,本人
34,2015-12-31,谭世新,200000,--,200000,增持,谭世新,副总经理、技术总监,本人
35,2015-07-15,崔海章,20000,13.20,432500,竞价交易,崔海章,高管,本人
36,2015-07-15,何敏,150000,13.34,2144644,竞价交易,何敏,董秘、高管,本人
37,2015-07-15,胡玉诚,40000,13.15,440000,竞价交易,胡玉诚,高管,本人
38,2015-07-15,蒋炜,712900,14.02,1412900,竞价交易,蒋炜,董事、高管,本人
39,2015-06-30,崔海章,356250,--,412500,增持,崔海章,副总经理,本人
40,2015-06-30,何波,300000,--,300000,增持,何波,财务总监,本人
41,2015-06-30,何敏,1147322,--,1994644,增持,何敏,副总经理、董事会秘书,本人
42,2015-06-30,胡玉诚,400000,--,400000,增持,胡玉诚,常务副总经理,本人
43,2015-06-30,蒋炜,550000,--,700000,增持,蒋炜,董事长、总经理,本人
44,2015-06-30,刘志强,356250,--,412500,增持,刘志强,董事、副总经理,本人
45,2015-06-30,谭世新,200000,--,200000,增持,谭世新,副总经理,本人
46,2014-12-31,崔海章,-18750,--,56250,个人减持,崔海章,副总经理,本人
47,2014-12-31,何敏,-230728,--,847322,个人减持,何敏,副总经理、董事会秘书,本人
48,2014-12-31,刘志强,-18750,--,56250,个人减持,刘志强,董事、副总经理,本人
49,2014-09-04,刘志强,-4019,19.95,56250,竞价交易,刘志强,董事、高管,本人
50,2014-08-26,刘志强,-14731,19.75,60269,竞价交易,刘志强,董事、高管,本人
51,2014-07-16,何敏,-42739,19.14,847322,竞价交易,何敏,董秘、高管,本人
52,2014-07-15,崔海章,-18750,19.56,56250,竞价交易,崔海章,高管,本人
53,2014-07-15,何敏,-187989,19.54,890061,竞价交易,何敏,董秘、高管,本人
54,2013-12-31,崔海章,-25000,--,75000,减持,崔海章,副总经理,本人
55,2013-12-31,何敏,-359350,--,1078050,减持,何敏,副总经理、董事会秘书,本人
56,2013-12-31,刘志强,-25000,--,75000,减持,刘志强,副总经理,本人
57,2013-11-13,刘志强,-25000,17.80,75000,竞价交易,刘志强,董事、高管,本人
58,2013-07-22,崔海章,-15000,12.96,75000,竞价交易,崔海章,高管,本人
59,2013-07-19,崔海章,-5000,13.12,90000,竞价交易,崔海章,高管,本人
60,2013-07-19,何敏,-159971,13.00,1078050,竞价交易,何敏,董秘、高管,本人
61,2013-07-01,崔海章,-5000,12.76,95000,竞价交易,崔海章,高管,本人
62,2013-07-01,何敏,-80100,13.52,1238021,竞价交易,何敏,董秘、高管,本人
63,2013-06-30,何敏,-119279,--,1318121,减持,何敏,副总经理、董事会秘书,本人
64,2013-06-28,何敏,-119279,13.90,1318121,竞价交易,何敏,董秘、高管,本人
