,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
0,2019-12-31,曹欧劼,81266003,--,183666101,不详,曹欧劼,董事长,本人
1,2019-12-31,黄培劲,-106878000,--,0,不详,黄培劲,董事长(离任),本人
2,2019-12-31,朱诚,-243600,--,2062728,不详,朱诚,"董事,财务总监(离任)",本人
3,2019-06-30,曹欧劼,81266003,--,183666101,不详,曹欧劼,"董事长,董事",本人
4,2019-06-30,黄培劲,-106878000,--,0,不详,黄培劲,董事长(离任),本人
5,2019-05-23,曹欧劼,44275988,4.13,183666101,大宗交易,曹欧劼,董事,本人
6,2019-05-13,曹欧劼,1070000,4.30,139390113,竞价交易,曹欧劼,董事,本人
7,2019-05-10,曹欧劼,5200000,4.07,138320113,竞价交易,曹欧劼,董事,本人
8,2019-05-07,曹欧劼,749100,3.90,133120113,竞价交易,曹欧劼,董事长,本人
9,2019-04-29,曹欧劼,3353000,3.87,132371013,竞价交易,曹欧劼,董事长,本人
10,2019-04-26,曹欧劼,2084900,3.99,129018013,竞价交易,曹欧劼,董事长,本人
11,2019-04-01,曹欧劼,4053000,4.68,126933113,竞价交易,曹欧劼,董事长,本人
12,2017-06-30,黄培劲,-39000000,--,142504000,减持,黄培劲,董事长,本人
13,2017-03-09,黄培劲,-39000000,5.11,142504000,大宗交易,黄培劲,董事,本人
14,2016-12-31,柏远智,-677750,--,2033250,减持,柏远智,董事、总经理,本人
15,2016-12-31,唐文,77400,--,2519700,增持,唐文,副总经理,本人
16,2016-11-14,柏远智,-677750,4.75,2033250,大宗交易,柏远智,董事、高管,本人
17,2016-06-30,唐文,77400,--,2519700,增持,唐文,副总经理,本人
18,2016-02-02,唐文,77400,5.55,2519700,竞价交易,唐文,高管,本人
19,2015-12-31,柏远智,1451000,--,2711000,增持,柏远智,董事、总经理,本人
20,2015-12-31,黄培劲,108902400,--,181504000,增持,黄培劲,董事长,本人
21,2015-12-31,唐文,1162780,--,2442300,增持,唐文,副总经理,本人
22,2015-12-31,张雄飞,1840000,--,2800000,增持,张雄飞,董事、副总经理,本人
23,2015-12-31,朱诚,1152797,--,2306328,增持,朱诚,董事、财务总监,本人
24,2015-12-11,柏远智,36000,8.23,2711000,竞价交易,柏远智,董事、高管,本人
25,2015-12-10,朱诚,65000,7.96,2306328,竞价交易,朱诚,董事、高管,本人
26,2015-12-07,张雄飞,-320000,9.20,2080000,竞价交易,张雄飞,董事、高管,本人
27,2015-06-30,柏远智,-190000,--,1070000,减持,柏远智,董事、总经理,本人
28,2015-06-30,唐 文,-302600,--,976920,减持,唐 文,副总经理,本人
29,2015-06-30,朱 诚,-257000,--,896531,减持,朱 诚,董事、财务总监,本人
30,2015-05-26,朱诚,-42000,25.56,896531,竞价交易,朱诚,董事、高管,本人
31,2015-05-18,唐文,-2000,22.87,976920,竞价交易,唐文,高管,本人
32,2015-05-12,唐文,-600,18.01,978920,竞价交易,唐文,高管,本人
33,2015-05-11,柏远智,-10000,17.00,1070000,竞价交易,柏远智,董事、高管,本人
34,2015-05-11,朱诚,-80000,17.10,938531,竞价交易,朱诚,董事、高管,本人
35,2015-05-08,柏远智,-10000,16.10,1080000,竞价交易,柏远智,董事、高管,本人
36,2015-05-06,柏远智,-20000,16.01,1090000,竞价交易,柏远智,董事、高管,本人
37,2015-05-04,朱诚,-135000,15.12,1018531,竞价交易,朱诚,董事、高管,本人
38,2015-04-30,柏远智,-50000,14.50,1110000,竞价交易,柏远智,董事、高管,本人
39,2015-04-29,柏远智,-100000,14.33,1160000,竞价交易,柏远智,董事、高管,本人
40,2015-04-27,唐文,-300000,14.00,979520,大宗交易,唐文,高管,本人
41,2015-04-22,张志翠,-10200,15.01,--,竞价交易,欧学旺,独立董事,配偶
42,2015-04-21,张志翠,10200,14.56,10200,竞价交易,欧学旺,独立董事,配偶
43,2015-01-29,黄明光,-1280,7.22,--,竞价交易,黄明光,监事,本人
44,2014-09-23,张雄飞,-320000,7.40,960000,竞价交易,张雄飞,董事、高管,本人
45,2014-09-22,柏远智,-10000,7.20,1260000,竞价交易,柏远智,董事、高管,本人
46,2014-09-01,柏远智,-10000,6.65,1270000,竞价交易,柏远智,董事、高管,本人
47,2014-06-30,黄培劲,-12000000,--,45376000,减持,黄培劲,董事长,本人
48,2014-06-30,唐文,-300,--,799700,减持,唐文,副总经理,本人
49,2014-06-30,朱诚,-79000,--,721000,减持,朱诚,董事、财务总监,本人
50,2014-06-23,黄培劲,-5000000,9.55,45376000,大宗交易,黄培劲,董事,本人
51,2014-06-23,朱诚,-50000,9.91,720957,竞价交易,朱诚,董事、高管,本人
52,2014-06-11,唐文,-300,9.80,799700,竞价交易,唐文,高管,本人
53,2014-05-30,朱诚,-9043,9.75,770957,竞价交易,朱诚,董事、高管,本人
54,2014-05-26,黄培劲,-7000000,9.48,50376000,大宗交易,黄培劲,董事,本人
55,2014-05-05,朱诚,-20000,9.49,780000,竞价交易,朱诚,董事、高管,本人
56,2012-07-23,彭小毛,20000,11.81,5546827,竞价交易,彭小毛,董事,本人
57,2012-07-23,彭小毛,-460000,11.55,5546827,竞价交易,彭小毛,董事,本人
58,2012-07-20,彭小毛,35170,11.43,5986827,竞价交易,彭小毛,董事,本人
59,2012-07-20,彭小毛,-208943,11.37,5986827,竞价交易,彭小毛,董事,本人
60,2012-07-19,彭小毛,-239400,11.40,6160600,竞价交易,彭小毛,董事,本人
61,2011-12-31,黄明光,500,--,500,买入,黄明光,监事,本人
62,2011-06-30,黄明光,500,--,500,高管锁定,黄明光,监事,本人
