,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
0,2020-02-21,曹美敏,-700,31.60,--,竞价交易,曹积生,董事、高管,兄弟姐妹
1,2020-02-20,赵桂苹,1000,32.79,1000,竞价交易,赵桂苹,独立董事,本人
2,2019-12-31,曹积生,92316868,--,240275252,不详,曹积生,董事长,本人
3,2019-12-31,曹学红,512631,--,1244961,不详,曹学红,监事,本人
4,2019-12-31,迟汉东,7333624,--,17810229,不详,迟汉东,"副董事长,总裁",本人
5,2019-12-31,耿培梁,1639466,--,6704275,不详,耿培梁,副董事长,本人
6,2019-12-31,巩新民,321730,--,1411139,不详,巩新民,"董事,副总裁",本人
7,2019-12-31,纪永梅,342838,--,1536892,不详,纪永梅,"董事,副总裁",本人
8,2019-12-31,林杰,47976,--,152228,不详,林杰,"财务总监,董事会秘书",本人
9,2019-12-31,曲立新,-1471806,--,20000,不详,曲立新,"董事,总裁(离任)",本人
10,2019-12-31,任升浩,1489936,--,3618416,不详,任升浩,监事会主席,本人
11,2019-12-31,孙秀妮,655424,--,1591744,不详,孙秀妮,监事,本人
12,2019-12-30,周玉梅,-21000,27.71,--,竞价交易,曲立新,董事、高管,配偶
13,2019-09-24,鲍彤,-84000,24.11,--,竞价交易,纪永梅,董秘、董事、高管,子女
14,2019-09-23,耿培梁,24000,23.88,6704275,竞价交易,耿培梁,董事,本人
15,2019-09-23,耿培梁,-782600,23.91,6704275,竞价交易,耿培梁,董事,本人
16,2019-09-23,纪永梅,-187770,24.05,1536892,竞价交易,纪永梅,董秘、董事、高管,本人
17,2019-09-20,耿培梁,-234000,25.05,7462875,竞价交易,耿培梁,董事,本人
18,2019-09-19,耿培梁,-62000,25.34,7696875,竞价交易,耿培梁,董事,本人
19,2019-08-29,巩新民,-290856,25.79,1411139,竞价交易,巩新民,董事、高管,本人
20,2019-08-28,巩新民,-150000,25.93,1701995,竞价交易,巩新民,董事、高管,本人
21,2019-08-27,林杰,-25000,25.85,152228,竞价交易,林杰,董秘、高管,本人
22,2019-08-20,尹涛,-6600,26.39,--,竞价交易,尹涛,证券事务代表,本人
23,2019-08-19,纪永梅,-2100,26.14,1724662,竞价交易,纪永梅,董秘、董事、高管,本人
24,2019-08-14,鲍彤,-1000,24.14,--,竞价交易,纪永梅,董秘、董事、高管,子女
25,2019-08-06,巩富民,-10200,25.05,--,竞价交易,巩新民,董事、高管,兄弟姐妹
26,2019-07-30,耿培梁,-10000,27.44,7758875,竞价交易,耿培梁,董事,本人
27,2019-07-29,曹美敏,700,26.98,--,竞价交易,曹积生,董事,兄弟姐妹
28,2019-07-29,耿培梁,-719300,26.79,7768875,竞价交易,耿培梁,董事,本人
29,2019-07-26,耿培梁,-122000,26.31,8488175,竞价交易,耿培梁,董事,本人
30,2019-07-26,尹涛,-3600,26.50,1500,竞价交易,尹涛,证券事务代表,本人
31,2019-05-17,曲立新,-90000,24.28,2326000,竞价交易,曲立新,董事、高管,本人
32,2019-05-16,曲立新,-10000,23.60,2416000,竞价交易,曲立新,董事、高管,本人
33,2019-05-15,曲立新,-70000,23.21,2426000,竞价交易,曲立新,董事、高管,本人
34,2019-05-13,纪永梅,-20000,23.83,1726762,集中竞价,纪永梅,董事、副总裁,本人
35,2019-05-10,纪永梅,-90000,23.17,1746762,集中竞价,纪永梅,董事、副总裁,本人
36,2019-05-09,纪永梅,-60530,22.53,1836762,竞价交易,纪永梅,董事、副总裁,本人
37,2019-05-09,曲立新,-30000,22.08,2496000,竞价交易,曲立新,董事、高管,本人
38,2019-05-08,纪永梅,-132600,22.36,1897292,竞价交易,纪永梅,董事、副总裁,本人
39,2019-05-07,曲立新,-10000,26.20,2526000,竞价交易,曲立新,董事、高管,本人
40,2019-03-13,鲍彤,-50000,54.78,--,竞价交易,纪永梅,董秘、董事、高管,子女
41,2019-03-13,曹积生,-170000,44.82,141338300,大宗交易,曹积生,董事,本人
42,2019-03-13,孙永良,-50000,54.78,--,竞价交易,孙秀妮,监事,子女
43,2019-03-12,鲍彤,-50000,49.68,--,竞价交易,纪永梅,董秘、董事、高管,子女
44,2019-03-12,曹积生,-380000,40.75,141508300,大宗交易,曹积生,董事,本人
45,2019-03-12,祝永华,-60000,49.80,--,竞价交易,巩新民,董秘、董事、高管,配偶
46,2019-03-11,鲍彤,-40000,45.27,--,竞价交易,纪永梅,董秘、董事、高管,子女
47,2019-03-11,曹积生,-900000,37.04,141888300,大宗交易,曹积生,董事,本人
48,2019-03-11,孙永良,-50000,44.80,--,竞价交易,孙秀妮,监事,子女
49,2019-03-08,鲍彤,-10000,43.99,--,竞价交易,纪永梅,董秘、董事、高管,子女
50,2019-03-08,曹积生,-2170000,37.14,142788300,大宗交易,曹积生,董事,本人
51,2019-03-07,鲍彤,-60000,42.82,--,竞价交易,纪永梅,董秘、董事、高管,子女
52,2019-03-07,曹积生,-3000000,37.17,144958300,大宗交易,曹积生,董事,本人
53,2019-03-05,鲍彤,-40000,44.43,--,竞价交易,纪永梅,董秘、董事、高管,子女
54,2019-03-04,尹涛,-2600,40.90,0,竞价交易,尹涛,证券事务代表,本人
55,2019-02-25,刘录永,-20000,32.23,--,竞价交易,曹学红,监事,配偶
56,2019-02-22,刘录永,-30000,30.71,--,竞价交易,曹学红,监事,配偶
57,2018-12-31,曹积生,-8582025,--,147958384,出售,曹积生,董事长,本人
58,2018-12-31,孙秀妮,-250000,--,936320,出售,孙秀妮,监事,本人
59,2018-12-27,曹积生,-813000,15.17,147958300,竞价交易,曹积生,董事,本人
60,2018-12-26,曹积生,-1412400,15.14,148771300,竞价交易,曹积生,董事,本人
61,2018-07-23,曹积生,-416000,20.07,150183809,大宗交易,曹积生,董事,本人
62,2018-07-23,姜小鸿,-391000,20.07,114100,竞价交易,曹积生,董事,配偶
63,2018-07-20,曹积生,-870700,20.50,150599809,大宗交易,曹积生,董事,本人
64,2018-07-12,曹积生,-1576000,18.05,151470509,大宗交易,曹积生,董事长,本人
65,2018-07-11,曹积生,-3220500,17.80,153046509,大宗交易,曹积生,董事,本人
66,2018-07-03,唐文涛,-4000,18.00,--,竞价交易,唐文涛,证券事务代表,本人
67,2018-06-30,曹积生,-273400,--,156267009,减持,曹积生,董事长,本人
68,2018-06-30,迟汉东,120000,--,10476605,增持,迟汉东,"副董事长,总裁",本人
69,2018-06-30,耿培梁,118000,--,5064809,增持,耿培梁,副董事长,本人
70,2018-06-30,巩新民,52100,--,1089409,增持,巩新民,"董事,副总裁,董事会秘书",本人
71,2018-06-30,纪永梅,99000,--,1194054,增持,纪永梅,"董事,总督察员",本人
72,2018-06-30,姜泰邦,79800,--,246402,增持,姜泰邦,"董事会秘书,总裁助理(离任)",本人
73,2018-06-30,林杰,44200,--,104252,增持,林杰,财务总监,本人
74,2018-06-30,曲立新,53000,--,1491806,增持,曲立新,"董事,副总裁",本人
75,2018-06-30,孙秀妮,-250000,--,936320,减持,孙秀妮,监事,本人
76,2018-06-27,曹积生,-273400,17.00,156267009,大宗交易,曹积生,董事,本人
77,2018-06-14,姜小鸿,-879825,20.01,--,竞价交易,曹积生,董事,配偶
78,2018-06-13,姜小鸿,-2493875,20.52,--,竞价交易,曹积生,董事,配偶
79,2018-03-27,姜小鸿,-3377500,14.00,--,大宗交易,曹积生,董事,配偶
80,2018-03-26,姜小鸿,-3370000,14.00,--,大宗交易,曹积生,董事,配偶
81,2018-03-26,唐文涛,-6100,14.25,4000,竞价交易,唐文涛,证券事务代表,本人
82,2018-03-13,姜小鸿,-3100600,14.47,--,竞价交易,曹积生,董事,配偶
83,2018-03-08,刘录永,10000,13.34,--,竞价交易,曹学红,监事,配偶
84,2018-03-07,刘录永,10000,13.37,--,竞价交易,曹学红,监事,配偶
85,2018-03-06,姜小鸿,-273100,14.11,--,竞价交易,曹积生,董事,配偶
86,2018-02-14,姜泰邦,20000,11.34,246402,竞价交易,姜泰邦,董秘、高管,本人
87,2018-02-14,唐文涛,1800,11.22,10100,竞价交易,唐文涛,证券事务代表,本人
88,2018-02-13,耿培梁,10000,11.32,5064809,竞价交易,耿培梁,董事,本人
89,2018-02-13,耿培梁,-2000,11.28,5064809,竞价交易,耿培梁,董事,本人
90,2018-02-13,巩新民,8000,11.28,1089409,竞价交易,巩新民,董事、高管,本人
91,2018-02-13,姜泰邦,9800,11.27,226402,竞价交易,姜泰邦,董事会秘书,本人
92,2018-02-13,刘录永,30000,11.23,--,竞价交易,曹学红,监事,配偶
93,2018-02-13,曲立新,8000,11.32,1491806,竞价交易,曲立新,董事、高管,本人
94,2018-02-13,唐文涛,900,11.24,8300,竞价交易,唐文涛,证券事务代表,本人
95,2018-02-12,迟汉东,120000,11.29,10476605,竞价交易,迟汉东,董事、高管,本人
96,2018-02-12,耿培梁,110000,11.30,5056809,竞价交易,耿培梁,董事,本人
97,2018-02-12,巩新民,44100,11.26,1081409,竞价交易,巩新民,董事、高管,本人
98,2018-02-12,纪永梅,99000,11.29,1194054,竞价交易,纪永梅,董事、总督察员,本人
99,2018-02-12,姜泰邦,50000,11.29,216602,竞价交易,姜泰邦,董秘、高管,本人
100,2018-02-12,林杰,44200,11.30,104252,竞价交易,林杰,高管,本人
101,2018-02-12,曲立新,45000,11.29,1483806,竞价交易,曲立新,董事、高管,本人
102,2018-02-12,唐文涛,1300,11.28,7400,竞价交易,唐文涛,证券事务代表,本人
103,2018-02-06,唐文涛,6100,12.36,6100,竞价交易,唐文涛,证券事务代表,本人
104,2018-02-05,孙秀妮,-250000,13.73,936320,大宗交易,孙秀妮,监事,本人
105,2018-02-05,孙永良,250000,13.73,--,大宗交易,孙秀妮,监事,子女
106,2017-12-31,曹积生,-3100619,--,156540409,减持,曹积生,董事长,本人
107,2017-12-31,巩新民,215910,--,1037309,增持,巩新民,"董事,副总裁",本人
108,2017-12-31,纪永梅,141001,--,1095054,增持,纪永梅,"董事,总督察员",本人
109,2017-12-31,姜泰邦,91631,--,166602,增持,姜泰邦,"董事会秘书,总裁助理",本人
110,2017-12-31,林杰,42035,--,60052,增持,林杰,财务总监,本人
