,日期,变动人,变动数量（股）,交易均价（元）,结存股票（股）,交易方式,董监高管,高管职位,与高管关系
0,2019-01-16,王雷,5000,5.60,--,竞价交易,张光华,高管,配偶
1,2017-12-31,陈明,8700,--,20081,增持,陈明,董事会秘书(离任),本人
2,2017-12-31,张三捷,5000,--,5000,增持,张三捷,董事、总会计师,本人
3,2017-12-31,宗文峰,5000,--,20000,增持,宗文峰,董事长,本人
4,2017-06-30,陈明,8700,--,20081,购买,陈明,董事会秘书,本人
5,2017-06-30,张三捷,5000,--,5000,购买,张三捷,总会计师,本人
6,2017-06-30,宗文峰,5000,--,20000,购买,宗文峰,董事长,本人
7,2017-06-02,宗文峰,5000,8.35,20000,竞价交易,宗文峰,董事,本人
8,2017-05-25,陈明,8700,8.63,20081,竞价交易,陈明,董秘,本人
9,2017-05-25,张三捷,5000,8.36,5000,竞价交易,张三捷,高管,本人
10,2016-12-31,陈明,4000,--,11381,增持,陈明,董事会秘书,本人
11,2016-12-31,胡世保,7000,--,13000,增持,胡世保,董事、总经理,本人
12,2016-12-31,王小霞,10000,--,10000,增持,王小霞,总会计师,本人
13,2016-06-30,陈明,4000,--,11381,增持,陈明,董秘,本人
14,2016-06-30,胡世保,7000,--,13000,增持,胡世保,"总经理,董事",本人
15,2016-06-30,王小霞,10000,--,10000,增持,王小霞,总会计师,本人
16,2016-02-04,王小霞,10000,8.96,10000,竞价交易,王小霞,高管,本人
17,2016-02-01,胡世保,7000,8.41,13000,竞价交易,胡世保,董事、高管,本人
18,2016-01-27,陈明,4000,9.39,11381,竞价交易,陈明,董秘,本人
19,2015-12-31,陈明,5540,--,7381,增持,陈明,董事会秘书,本人
20,2015-12-31,邓荣成,10000,--,10000,增持,邓荣成,副总经理,本人
21,2015-12-31,荆春德,10000,--,10000,增持,荆春德,常务副总经理、党委副书记,本人
22,2015-12-31,佟众恒,10000,--,10000,增持,佟众恒,副总经理,本人
23,2015-12-31,王忠尧,10000,--,10000,增持,王忠尧,总经济师、工会主席,本人
24,2015-12-31,张光华,10000,--,10000,增持,张光华,党委副书记、纪委书记,本人
25,2015-12-31,宗文峰,15000,--,15000,增持,宗文峰,董事长、党委书记,本人
26,2015-09-30,陈明,6000,9.94,7381,竞价交易,陈明,董秘,本人
27,2015-09-15,张光华,7000,8.69,10000,竞价交易,张光华,高管,本人
28,2015-09-14,王忠尧,10000,8.86,10000,竞价交易,王忠尧,高管,本人
29,2015-09-11,荆春德,5000,9.61,10000,竞价交易,荆春德,高管,本人
30,2015-09-07,佟众恒,10000,8.63,10000,竞价交易,佟众恒,高管,本人
31,2015-09-01,荆春德,3000,8.96,5000,竞价交易,荆春德,高管,本人
32,2015-09-01,宗文峰,5200,8.98,15000,竞价交易,宗文峰,董事,本人
33,2015-08-28,荆春德,2000,10.16,2000,竞价交易,荆春德,高管,本人
34,2015-08-28,宗文峰,4800,10.20,9800,竞价交易,宗文峰,董事,本人
35,2015-08-05,邓荣成,10000,12.50,10000,竞价交易,邓荣成,高管,本人
36,2015-07-28,张光华,3000,11.91,3000,竞价交易,张光华,高管,本人
37,2015-07-24,宗文峰,1500,14.03,5000,竞价交易,宗文峰,董事,本人
38,2015-07-22,宗文峰,1000,13.74,3500,竞价交易,宗文峰,董事,本人
39,2015-07-15,宗文峰,2500,11.37,2500,竞价交易,宗文峰,董事,本人
40,2015-06-30,陈明,-460,--,1381,减持,陈明,董事会秘书,本人
41,2015-03-30,陈明,-460,13.11,1381,竞价交易,陈明,董秘,本人
42,2014-06-30,陈明,-460,--,1381,减持,陈明,董事会秘书,本人
43,2014-06-30,胡世保,4500,--,4500,增持,胡世保,董事,本人
44,2013-12-31,陈明,-614,--,1841,减持,陈明,董事会秘书,本人
45,2013-06-30,陈明,-614,--,1841,减持,陈明,董事会秘书,本人
46,2013-01-09,陈明,-614,8.18,1841,竞价交易,陈明,董秘,本人
47,2012-12-31,陈明,-819,--,2455,减持,陈明,董事会秘书,本人
48,2012-06-30,陈明,-819,--,2455,出售,陈明,董事会秘书,本人
49,2012-05-25,陈明,-819,6.61,2455,竞价交易,陈明,高管,本人
50,2011-12-31,陈明,-1092,--,3274,出售,陈明,董事会秘书,本人
51,2011-06-30,陈明,-1092,--,3274,出售,陈明,董事会秘书,本人
52,2011-02-24,陈明,-1092,11.00,3274,竞价交易,陈明,高管,本人
53,2010-12-31,陈明,-1455,--,4366,出售,陈明,董事会秘书,本人
54,2010-11-01,陈明,-1455,11.51,4366,竞价交易,陈明,高管,本人
55,2009-12-31,陈明,-7116,--,646,出售,陈明,董事会秘书,本人
56,2009-07-03,陈明,-1941,8.25,5821,竞价交易,陈明,高管,本人
57,2008-12-31,陈明,-2588,--,7762,出售,陈明,董事会秘书,本人
58,2008-06-30,陈明,-2588,--,7762,出售,陈明,董事会秘书,本人
59,2008-01-21,陈明,-2588,10.10,7762,二级市场买卖,陈明,高管,本人
60,2006-12-31,陈明,5350,--,10350,股改及转增,陈明,董事会秘书,本人
61,2006-12-31,刘身利,10700,--,20700,股改及转增,刘身利,董事长,本人
62,2006-12-31,刘智义,10700,--,20700,股改及转增,刘智义,董事（已离职）,本人
63,2006-06-30,陈明,1900,--,6900,实施股权分置改革方案,陈明,--,本人
64,2006-06-30,刘身利,3800,--,13800,实施股权分置改革方案,刘身利,--,本人
65,2006-06-30,刘智义,3800,--,13800,实施股权分置改革方案,刘智义,--,本人
