,城市名称,用户性别,评论,用户id,用户昵称,用户评分,用户等级
0,成都,1,万导的厉害之处就在于他观察角度的独特性以及思想的敏锐性，总是能从藏区生活中最为常见的物象当中窜出一串富含哲理的珠子，塔洛办身份证如是，卓嘎与计划生育的冲突亦如是。气球把藏人的家庭结构，轮回的观念，藏区妇女生育权意识的觉呈现在大荧幕之上。不神化，亦不妖魔化，只是用藏人的视角，平视的视角讲述藏人的故事。,1111227093,༺༈ྂ༻,5.0,1
1,咸阳,,独身主义更明确了,1111221377,山风小樱樱,5.0,2
2,西安,1,很好看.支持藏族电影,1111222221,Damdul🦍,5.0,2
3,上海,2,藏地，在众人眼里还是停留在表面的想象中，神秘，高远，纯洁。这部电影打破了人们的想象，那里的人们依然有着现代和传统的冲突，依然面临精神和生活的困惑，也不是所有的事都能用宗教来解答，困惑依然存在无法消除。影片追求的是撕开面纱直达深层的解剖，生活对所有人都是公平而残酷的。希望更多的人关注到藏族导演的用心。,1111215235,紫色蒲公英,5.0,3
4,拉萨,1,一部真实反映藏区生活的电影，希望能够推出更多的反映藏区生活的优秀电影、导演、演员。,1111168514,隐形人,5.0,1
5,黄南,1,太棒了，比起那些商业片真是难能可贵的片子，不看太可惜啦！,1111176115,ཁ་བ་ནག་པོ། Dark snow,5.0,2
6,黄南,1,好着、比较有个性,1111134799,霸王别姬RD,5.0,2
7,杭州,2,没太看明白。,1111141814,cpc4122843812218,2.5,3
8,衡山县,2,推荐，老谋子。,1111070330,WDP869117254,4.5,2
9,北京,1,小众又有内涵的影片，是值得一看的。,1111131163,行走天下࿅࿆老槐࿄ཨོཾ་,5.0,1
10,武汉,,"万玛才旦导演的第一步女性题材的电影。制作角度、配色、风格…是真正的藏地故事文化。值得让更多人看到。看了会有延伸的思考，背后是信仰还是现实？女主到底选择了什么？强烈安利！！需要更多人了解藏地文化，优秀的宣传需要每个人推进！
























",1111111683,Justinlm-,5.0,1
11,重庆,,拍摄手法，意像，画面的美感都很棒！,1111132569,原来是清晨啊i,4.0,2
12,北京,2,"手持晃动运镜，喂养羊时，和丈夫的对话，妻子一直被近处的塔挡住不出现
穿着一袭袈裟，阿尼接外甥江洋回老家，偶遇故人德本家老师，给了她一本自己写的书 气球
去和朋友要种羊，在医院和护士聊结扎都是左右两人被中间被物体挡住站在两边。堵塞感
两个弟弟把哥哥背上被誉为奶奶转世的痣摘下拿着裸着在沙漠上奔跑

爷爷放羊生病突然去世，上师说爷爷会转世到家中
结婚晚上做了一个怪异的梦，妻子又怀上了
很多梦境的搭建

道德困境和捆绑 矛盾点 妻子想堕胎，丈夫和妹妹不让
伦理礼教
去集市买了俩气球给儿子
一个破了一个飘到天空。所有人都抬头看",1111107780,QlU330926166,4.0,4
13,韶关,,最难突破的是人的思想。,1111092730,RNF684609470,4.0,2
14,拉萨,1,没领悟到，叮一声就完了,1111106321,Release,4.0,2
15,沈阳,,画面很考究 情节比较慢 观赏需要门槛 …,1111078941,宁小鸟343,3.0,2
16,拉萨,2,真的太好看了~,1111072902,柠檬红茶 🍉,5.0,2
17,西宁,1,很不错的电影，让人更为感动的是藏语,1110967057,维萨老努,5.0,1
18,上海,,非常好，看完久久不能平静,1111051771,bethliuqi@hotmail.com,5.0,3
19,甘南,,གཧདཅཙཙབབབནནནནནནན,1111065136,扎西热布旦,2.5,2
20,集美,2,非常喜欢这种映射社会问题，能让人产生思考的影片。因为迟到的原因，错过了开头，有点可惜，但是后半部分，对于藏传佛教和人们思想观念的刻画，真的给我带来了震撼，真的很值得一看。,1111059755,duangduangduang~,5.0,2
21,兰州,2,这部影片在国际国内电影节上屡获殊荣，影片排片量和上座率却让人难过。在一个追求明星、特效和短视频的流量时代，鲜有影片能如此让人沉浸在故事之中并引人深思。那些唯美的梦幻场景和藏地风光一样旖旎迷人。,1111058740,糖醋里脊大王,5.0,1
22,北京,2,曾经去过青海的藏区，那边的环境、生活的确很艰难，电影反映了这种真实、矛盾、冲突感，不夸张、不修饰；平实朴素。中国社会需要更多这种聚焦于个体生存状态的电影。,1111041338,黄敏,4.5,2
23,常州,,还行，加油💪,1111036594,wEC887056130,3.5,2
24,北京,,好∽很好，可以！,1111015075,kyjlrenping,5.0,2
25,上海,,"还行
意料之中",1111003636,CHz284891166,3.0,2
26,海南州,1,"
老师您好！
万玛才旦导演的《气球》，呈现出了丰盈的藏区生活状态，既有鲜活的面临各种选择的人物，背后又蕴含着文化之殇与传统之痛，手持摄影的影像风格也被近乎完美地呈现出来（特别是很多漂亮的低光度画面）。其作品的完整性、丰富性，确实远超一般的国内艺术电影。可以说，这是一部在视觉上、角色上、文化上，都非常“好看”的电影。🙏 🙏 ",1111001289,CITY BO BA城市博巴品牌,5.0,2
27,上海,1,与东部城市生活不同的一种现实，可寻同意的共鸣,1110990659,泉.acts: Wang Yiquan,5.0,2
28,成都,1,很多人他们对这个最后有可能没有答案，信仰与现实是如何去选择。但是以为我是一个信佛之人，其实我有已经答案了。现实虽然是残酷的，但是我觉得爱和信仰是可以胜过一切…！,1110988303,三郎达尔基,5.0,1
29,杭州,2,超级难看，超烂,1110972710,爱在追随,0.5,2
30,天津,1,反应现实    ,1110908953,《藏人王朝》༢༣,5.0,1
31,榆林,,一部引人思考的优秀影片。,1110949074,fNx180116371,5.0,3
32,广州,2,还行，有点看不懂的文艺片,1110928254,ykkk23521258669,4.5,2
33,西宁,2,超级好看，nice，perfect,1110929806,👧  KIMI,5.0,1
34,太原,2,了解藏族的精神信仰，风土人情的佳片！深刻揭示了藏族社会的深层矛盾！强烈推荐大家观赏！,1110922374,yuè chāo chāo,5.0,2
35,内江,,第一次看万玛才旦的电影，有点惊喜！,1110924609,realdean2,4.0,3
36,西宁,2,值得让人深思,1110929266,花骨朵儿,4.0,1
37,西宁,2,不错不错 值得观看,1110923925,Dekyi 🖤,5.0,2
38,西宁,1,很好看，不错不错。,1110923859,དད་ལྡན་རྩམ་ཟན།,5.0,1
39,重庆,,看了一篇由在美国读人类学博士的藏族青年写的影评。这位作者似乎在用语言人类学尽力地去解读万马使用的各种影像符号，证明说这不是一部东方学式的影片。这种说法因为它的正确，可能失掉了深入的机会。藏地意味着神圣，不一定就是宗教式虔诚:女主在电影前半段向后半段的转变，就是立足于这种差异才得以建立起来的。同样，藏族对应着信仰，不一定就是制度性教徒式的。女主角未必就比男主角更不虔诚，信仰的践行方式会因为个人的社会角色与地位责任不同而出现差异。这种差异首先来自藏地传统政治结构与信仰的脱嵌，较近则是世纪末以来的发展，理性与欲望也终将摆脱传统信仰管束个体的缰锁，这就是当代故事得以展现意义的历史领域。这是历史人类学。,1110907887,香味被占用了,4.0,3
40,武汉,2,好看，后面还留了无限想象，特别好,1110895067,.,5.0,1
41,北京,,就这样吧好了,1110846818,mRt919074886,3.0,2
42,湛江,,很棒，电影很不错，能引发人的思考,1110885754,轻绘129,5.0,2
43,杭州,,我很好奇尼姑和藏语老师之前到底发生了什么,1110815893,chomlusky,4.5,2
44,上海,,支持这样的片子出现,1110815843,qYs493062875,4.0,3
45,温州,,可以。。。。,1110843437,吃货水桶,4.0,3
46,拉萨,1,非常压抑 对我们这个民族的一种思考吧,1110847012,ＭＡY,4.5,2
47,西宁,1,我很喜欢这部有爱的电影，它提现了藏民族真实的生活，如果大家有时间，建议去看看《气球》。无论如何，为我们拥有这样的时代而感到高兴，可以在家的附近，看到藏族的故事，可以在属于自己的晚间，写下关于藏区的文字。,1110011810,ㅤ,5.0,2
48,西宁,1,支持。好看的电影,1110805633,A_มི་ཚེ་འཁྱམ་บ้ོไ,5.0,2
49,甘南,1,好看，有很多未知幻想思考和哲学系题。,1110837570,དབང་ཐང་བསོད་ནམས,5.0,2
50,银川,1,感觉太好了！很喜欢的电影，想再看一遍，可是没有电影院可以看！,1110827012,ILFF,5.0,3
51,上海,1,觉得很好看，瞬间就能进入影响中的文化中，以及对于女性与世界的关系的对立冲突，很立体。空镜头和梦境节奏也把握得不错，就是最后大家一起抬头实在有点啰嗦了。,1110819329,ninja718,5.0,2
52,甘南,1,  值得一看,1110811686,TseringTashi,5.0,1
53,西宁,1,超好看的。。,1110755809,མེ་ཐུར,5.0,1
54,拉萨,1,好看 加油💪,1110755164,YaU636116891,5.0,3
55,成都,2,现实与信仰的冲突,1110759496,Z&Z,4.0,2
56,南京,,一般吧，感觉没宣传的好,1110760442,Carolyn7777,3.0,2
57,西宁,1,非常好看的片子，值得去看一下,1110749011,Ga_rindor,4.5,2
58,天津,,描述藏民的生活，平平淡淡,1110751696,小黑点17,5.0,3
59,无锡,,挺好看的 色调很舒服,1110730579,Dorga,4.0,3
60,西宁,1,感受颇多，影片主要讲述了受宗教因素影响的藏族传统文化与科技超前发达的现代文明之间的冲突，藏族人传统保守的思想还是难以经受现代开放文明的冲击（在卫生院里只跟女医生谈男女问题等等），让我们认识到了藏族女性依旧很低的社会地位、面对很多事情自己无权选择的悲惨命运。,1110743653,21音为有你,5.0,2
61,武汉,,因为特别向往西藏的生活节奏，沉醉藏民生活的氛围，所以只要是关于藏民的所有我都关注。            这部电影涉及到了以往不曾涉及的话题，藏区女性的生活，女性的地位，藏民的婚姻生活。   电影中一个细节震撼了我，男主人家的一只母羊两年没有产崽了，养着无价值了，直接卖到了屠宰场。是不是暗示着什么？女主人的妹妹因为情伤选择了逃避直接当了尼姑。而女主本人又因为不愿意生第三胎而与家人，世俗产生了不可调和的矛盾，设身处地的想想，真的很难，很累，很绝望。我们只是去西藏走马观花而己，看看风景，尝尝美食，体会一下异域风情，何曾体会到他们的生活不易，生存的艰难。除了感叹她们的生活艰难，就是更加珍惜自己的现在,1110737920,笨笨熊猫,4.0,4
62,兰州,2,好看，故事好看，有深度，画面构图都很美，看完很有感触，每个人物塑造得都很丰满，好片子。,1110738450,堃堃,5.0,3
63,长沙,2,好想看，可是我这边已经没有排片了……啊啊啊啊啊啊啊啊,1110738112,我叫小宝宝的奶奶,5.0,2
64,泉州,1,很喜欢纯藏语的电影，一些小细节很有意思。导演精心设计的伏笔的意象非常棒。,1110711967,Daylight,5.0,2
65,户县,1,好非常好好！,1110735330,oSX531706481,5.0,2
66,西安,1,棒极了哈哈哈哈哈,1110693610,XXXrip。,4.5,2
67,兰州,,朴实，真实、善良；轮回；值得一看！,1110733383,48599b53-a59803,5.0,3
68,西宁,,还可以，就是藏语，看着费事,1110726051,轻舞飞扬16343,4.5,2
69,广州,1,画面拿捏得太好了。,1110713816,阿懋Lumos💥,5.0,2
70,成都,,说实话，前10分钟就想骂人了，因为我坐车看手机都会头晕的人被镜头晃的直想吐。理解导演是想表现的原汁原味，或者因为影片太过于平淡需要增加动感效果故意把镜头晃的，但也太不考虑观众的视觉感受了吧？藏区的天应该是很蓝的，被故意搞得灰不溜秋的，为了创意而创意的艺术就是假艺术。选题还可以，但实在是太粗糙了点，为了拖延时间有些镜头拍的老长。总之，现在胃里很不舒服，表示很生气。,1110695316,妞妞6,1.5,2
71,重庆,1,没有惊奇于45年前自己儿时也曾玩过的气球仍被藏家小哥儿们误会。感动于被搬上银幕展开的是一幅关于生死、关于爱、关于宽容、关于化成的藏家风情画卷。电影内容丰厚、平实、亲切、感人，没有批评、没有煽情！没有炫技！甚至是拙朴的，比如一直摇摆的画面。叙事从轻快慢入阴郁，再到信仰的天空。导演试图表达对笃信藏传的普通藏家关于当下的深度关怀，他如此的恳切……,1110691082,纸钥匙,5.0,4
72,成都,,万玛有一部力作！,1110702338,牧民生活,5.0,2
73,北京,,感人，文艺片。,1110691064,goj480745627,5.0,1
74,大连,,了不起的电影👍,1110696752,Lrw113567668,5.0,5
75,武汉,,女人啊 请活出自己吧 生育权在你手里 执生执死都是你的权力,1110633269,Isx131890644,3.5,4
76,上海,,情感真挚，画面干净，表演细腻，片名气球寓意深远，一部小众的片子，如果你想了解一位藏族导演拍摄的藏族文化片子，不要错过,1110697562,深蓝0123,4.5,1
77,湛江,2,万玛才旦导演,1110672536,忆莲的611,4.0,3
78,拉萨,2,太真实了。看完有一丝的伤感。,1110687553,Sonam Dolker,5.0,2
79,成都,,很好看的一部电影,1110688280,科比就是黑曼巴！,5.0,2
80,海南州,,哇哦  很惊喜哦,1110683777,apS719179593,5.0,2
81,成都,,"最打动我的除了那句亡灵选择了你 你拒绝他 对他多么残忍
还有就是 爷爷去世 江阳叫他  那个画面 很美 从倒影的手段拍出来 给观众直观的画面 两个世界 
",1110678789,abM357637904,5.0,3
82,桐乡,2,该喝喝宝贝计划反反复复,1110677838,TangT1115,5.0,2
83,广州,1,故事画面很美 但探讨的事情过于简化浅薄单调 让影片稍显冗长,1110674661,QyG832593321,3.0,3
84,成都,,半场才进去的，没看到前面，风格我更喜欢他的上一部作品，影像风格太独特了，西藏宗教的感觉，梦境的感觉，轮回的感觉，虚实的感觉，残酷与美好，本真的感觉，得天独厚，像佛堂里的佛看着这一切发生的感觉，这都是上一部作品的，这一部无法看出来，无法评论,1110671902,莱温啊,3.0,3
85,西宁,1,晚安！。  ,1110671405,ཚངས་སྲས།,5.0,1
86,西宁,1,很喜欢导演的每一步作品 ,1110658261,G南周T,5.0,2
87,南京,,很有深意的女性挣扎史,1110671256,少根筋漫漫威,4.5,3
88,珲春,1,本片真情实感，普通藏族同胞的生活与信仰的写照，值得一看！,1110669452,一切皆是最好的安排！,5.0,2
89,陆川县,,因为对藏区的风俗不是很了解，所以其实有些是看不懂的。加之导演喜欢朦胧梦境的画面，对于没看过或很少看文艺片的我来说，不是很懂。,1110646749,uKp188457512,3.5,1
90,西宁,2,A great movie . Recalls lots of memories of my childhood . Beautifully depicted the story ,1110664735,པད་དཀར། Lotus！,5.0,2
91,成都,,"
真心觉得很好看",1110663761,donggecuo,5.0,3
92,西宁,,不是很有意义,1110639896,crlzzzzz,2.5,2
93,武汉,2,深奥，好看，很有艺术气息，很好看，虽然有点没看懂,1110660719,༼་༨་༽sᴄᴏ_ɴᴇᴍᴇsɪs,5.0,2
94,上海,,这是一部非常精彩的艺术电影,1110635997,侯凭乙,5.0,1
95,哈尔滨,,节奏过慢不是很好看,1110568657,cc爱ss.,2.5,1
96,深圳,2,有特色，节奏慢了一点。,1110646353,谢家书屋,3.5,5
97,北京,2,"1.虽然很少有“我们不评判片中的任何人”的电影，但毫无疑问这也是电影可以存在的一种方式；
2.藏区小镇的生活，对我们大部分人来说，还是挺遥远的，所以不管表现什么，都挺新鲜；
3.这部片子里面除了两个小P孩，其实大部分人都消极守在各自的城池里；
4.个人觉得，不仅仅是女性生育权这么一项主题，表现得也绝不暴力绝望。这里所有人的城池是古老沉默的一部分。
5.推荐吗？如果是对别人怎么生活特别有好奇心的人，可以去看看。并无大起大落的故事，是一些人生活的切片。",1110660374,jty408117980,3.0,4
98,万州,,可以可以 .,1110639432,lelelli,4.0,3
99,海南州,1,我看过万导所有的作品，都是期望值太高了！,1110630115,aJT834197780,1.5,3
100,拉萨,,整体  觉得不好看,1110627551,嘢丫頭Q,2.0,2
101,西宁,2,很喜欢完玛才旦导演的作品，很期待的去看了这次的《气球》，让我感触很深，演员们很棒。期待往后有更多的优秀作品，会第一时间去看的，永远支持你的猫眼观众。,1110645261,ཆར་གྱི་མེ་ཏོག,5.0,1
102,成都,1,非常棒的一部电影,1110627320,Sǒnam,5.0,2
103,三亚,,这里没有尊重信仰,1110637892,崇·嘉赛,1.5,2
104,拉萨,2,根本就不知道在讲什么    为什么电影名叫气球  都懵逼了,1110617577,🌸 DANZHEN,2.5,2
105,天津,,和咩咩一起看的！开心！！,1110631519,唉我再也不吃了,4.0,3
106,呼和浩特,1,被排片耽误的好电影,1110619320,魚,5.0,2
107,拉萨,1,还是有点没有看懂,1110632501,古剑诛仙290,3.5,4
108,德清,2,非常好看，主要观影环境很好,1110634153,花花,5.0,2
109,拉萨,1,🙏👍👏👏👐,1110629839,烟花易冷,5.0,2
